task_id	Iot_source	MI	Inputsize	outputsize	Queuing_local	local_processing	total_IoT_response_time	total_IoT_response_energy	edge_up_delay	edge_dw_delay	Queuing_edge	edge_processing	total_edge_time	total_edge_response_energy	edge_up_delay2	edge_dw_delay2	Queuing_edge2	edge_processing2	total_edge_time2	total_edge_response_energy2	edge_up_delay3	edge_dw_delay3	Queuing_edge3	edge_processing3	total_edge_time3	total_edge_response_energy3	edge_up_delay4	edge_dw_delay4	Queuing_edge4	edge_processing4	total_edge_time4	total_edge_response_energy4	cloud_up_delay	cloud_dw_delay	Queuing_cloud	cloud_processing	total_cloud_time	total_cloud_response_energy1	cloud_up_delay2	cloud_dw_delay2	Queuing_cloud2	cloud_processing2	total_cloud_time2	total_cloud_response_energy2
691	2	978	351	9	0.0	19.56	19.56	44.98799999999999	0.5484375	0.0140625	0.0	0.326	0.8885000000000001	1.4037	0.49857954545454547	0.01278409090909091	0.0	0.3912	0.9025636363636363	1.3898945454545455	0.5423159535040432	0.01346330840418187	0.0	0.489	1.044779261908225	1.43055	0.4938718712470767	0.012561866096489563	0.0	0.5588571428571428	1.065290880200709	1.449474725274725	1.096875	0.028125	0.0	0.0815	1.2065	2.1228	0.9140625	0.0234375	0.0	0.0978	1.0352999999999999	1.80486
692	2	17	13	1	0.0	0.34	0.34	0.782	0.14617575966850832	0.003307058404181871	0.326	0.005666666666666653	0.4811494847393568	0.046174999999999994	0.018465909090909092	0.0014204545454545455	0.0	0.0068	0.026686363636363637	0.04395545454545455	0.10221178683737646	0.0030466417375152044	0.0	0.0085	0.11375842857489166	0.043012499999999995	0.0876218712470767	0.002946481481104948	0.0	0.009714285714285713	0.10028263844246736	0.041945604395604394	0.040625	0.003125	0.0	0.0014166666666666668	0.045166666666666674	0.08045000000000002	0.033854166666666664	0.0026041666666666665	0.0	0.0017	0.03815833333333333	0.06766499999999999
693	0	475	244	998	0.0	9.5	9.5	21.849999999999998	0.38125	1.559375	0.0	0.15833333333333333	2.098958333333333	3.6831249999999995	0.3465909090909091	1.4176136363636365	0.0068	0.19	1.9610045454545457	3.4035681818181818	0.4029930368373764	1.3012237250708487	0.0	0.2375	1.9417167619082252	3.1959375000000003	0.3652661020163075	1.2012637891734128	0.0	0.2714285714285714	1.8379584626182917	3.0127335164835167	0.7625	3.11875	0.0	0.03958333333333333	3.920833333333333	7.0337499999999995	0.6354166666666666	2.5989583333333335	0.0	0.0475	3.281875	5.878875000000001
694	0	4564	1514	624	0.0	91.28	91.28	209.944	2.365625	0.975	0.0	1.5213333333333334	4.861958333333334	7.838725	2.2531956707811513	0.8881081947678182	0.0	1.8256	4.96690386554897	7.657197272727272	2.0566388701707097	0.8142445584041819	0.0	2.282	5.152883428574892	7.749337500000001	1.8917084097086152	0.7517445584041819	0.0	2.608	5.2514529681127975	7.755080769230769	4.73125	1.95	0.0	0.38033333333333336	7.061583333333334	12.482650000000001	3.9427083333333335	1.625	0.0	0.4564	6.024108333333334	10.569555000000001
695	0	31	729	1440	0.0	0.62	0.62	1.426	1.1390625	2.25	0.0	0.010333333333333333	3.3993958333333336	6.112712500000001	1.0355113636363635	2.0454545454545454	1.8256	0.012399999999999967	4.918965909090909	5.560618636363636	1.0345034535040432	1.876744558404182	0.0	0.0155	11.399404261908224	20.352975	0.9481987943239998	1.7325137891734128	0.0	0.017714285714285714	2.6984268692116986	4.7138052197802205	2.278125	4.5	0.0	0.0025833333333333333	6.780708333333333	12.203725	1.8984375	3.75	0.0	0.0031	5.6515375	10.1709075
696	1	4116	4601	46	0.62	82.32	82.94	189.33599999999996	7.1890625	0.071875	0.0	1.372	8.6329375	14.716087500000002	6.535511363636363	0.06534090909090909	1.8256	1.6464	10.072852272727273	13.85721409090909	6.07617012017071	0.061640391737515204	0.0	2.058	8.195810511908224	13.36100625	5.602044948170153	0.057033019942643405	0.0	2.352	8.011077968112797	12.876005769230769	14.378125	0.14375	0.0	0.343	14.864875000000001	26.550975000000005	11.981770833333334	0.11979166666666667	0.0	0.4116	12.5131625	22.2767325
697	0	4679	917	305	0.62	93.58	94.2	215.23399999999998	1.4328125	0.4765625	0.0	1.5596666666666668	3.4690416666666666	5.308475	1.3025568181818181	0.43323863636363635	1.8256	1.8715999999999997	5.432995454545454	5.370351818181818	1.27929512017071	0.39887997507084855	0.0	2.3395	4.017675095241558	5.6714625000000005	1.174160332785538	0.3683310968657203	2.352	2.673714285714286	6.568205715365544	5.852207142857143	2.865625	0.953125	0.0	0.3899166666666667	4.208666666666667	7.3416500000000005	2.3880208333333335	0.7942708333333334	0.0	0.4679	3.650191666666667	6.289605
698	0	1182	627	466	0.0	23.64	23.64	54.372	0.9796875	0.728125	0.0	0.394	2.1018125000000003	3.5468625000000005	0.890625	0.6619318181818182	0.0	0.4728	2.0253568181818182	3.361962272727273	0.9016909535040432	0.6085153917375152	0.0	0.591	2.1012063452415584	3.2709187500000003	0.8256026404778459	0.5618407122503357	2.352	0.6754285714285713	4.414871924156753	3.1751777472527474	1.959375	1.45625	0.0	0.0985	3.5141250000000004	6.266325000000001	1.6328125	1.2135416666666667	0.0	0.1182	2.964554166666667	5.265277500000001
699	0	5428	49	1128	0.0	108.56	108.56	249.688	0.0765625	1.7625	0.0	1.8093333333333332	3.6483958333333333	5.4815125	0.06960227272727272	1.6022727272727273	0.0	2.1712	3.843075	5.614815	0.14908678683737647	1.470494558404182	0.591	2.7139999999999995	4.924581345241558	6.015393749999999	0.13089110201630746	1.3575137891734128	2.352	3.101714285714286	6.942119176904006	6.268451373626374	0.153125	3.525	0.0	0.4523333333333333	4.130458333333333	7.163425	0.12760416666666666	2.9375	0.0	0.5428	3.6079041666666667	6.168547499999999
700	2	103	228	5	0.0	2.06	2.06	4.7379999999999995	0.4821132596685083	0.00955705840418187	0.0	0.034333333333333334	0.5260036514060236	0.6965125000000001	0.32386363636363635	0.007102272727272727	0.0	0.0412	0.3721659090909091	0.6451786363636364	0.38215970350404316	0.008254975070848538	0.0	0.0515	0.4419146785748917	0.60789375	0.3460353327855383	0.007754173788797256	2.352	0.05885714285714272	2.7646466494314783	0.5747151098901098	0.7125	0.015625	0.0	0.008583333333333333	0.7367083333333334	1.3209250000000001	0.59375	0.013020833333333334	0.0	0.0103	0.6170708333333333	1.1045475
701	2	903	62	1	0.0	18.06	18.06	41.538	0.096875	0.0015625	0.0	0.301	0.3994375	0.5383875	0.08806818181818182	0.0014204545454545455	0.0	0.3612	0.4506886363636364	0.5945195454545454	0.1660138701707098	0.0030466417375152044	0.0	0.4515	0.620560511908225	0.68945625	0.14651610201630746	0.002946481481104948	0.0	0.516	0.6654625834974124	0.7554980769230769	0.19375	0.003125	0.0	0.07525	0.272125	0.444675	0.16145833333333334	0.0026041666666666665	0.0	0.0903	0.2543625	0.40367250000000005
702	0	1638	354	341	0.0	32.76	32.76	75.34799999999998	0.553125	0.5328125	0.0	0.546	1.6319375	2.6098875	0.5028409090909091	0.484375	0.0	0.6552	1.642415909090909	2.563228636363636	0.5462222035040432	0.44575497507084855	0.0	0.819	1.8109771785748916	2.61170625	0.49747764047784593	0.4116003276349511	0.0	0.936	1.845077968112797	2.626805769230769	1.10625	1.065625	0.0	0.1365	2.308375	4.073175	0.921875	0.8880208333333334	0.0	0.1638	1.9736958333333334	3.4543725000000003
703	0	5147	436	53	0.0	102.94	102.94	236.76199999999997	0.68125	0.0828125	0.0	1.7156666666666667	2.4797291666666665	3.4341124999999995	0.6193181818181818	0.07528409090909091	0.0	2.0588	2.753402272727273	3.7208440909090914	0.6529930368373765	0.07075497507084855	0.0	2.5735	3.2972480119082253	4.23429375	0.5960353327855382	0.06544648148110495	0.0	2.9411428571428573	3.6026246714095005	4.587304120879121	1.3625	0.165625	0.0	0.42891666666666667	1.9570416666666666	3.265325	1.1354166666666667	0.13802083333333334	0.0	0.5147	1.7881375	2.9098275000000005
704	0	9648	2520	26	0.0	192.96	192.96	443.808	3.9375	0.040625	0.0	3.216	7.194125	11.019824999999999	3.5795454545454546	0.036931818181818184	0.0	3.8592	18.32510909090909	30.669676363636363	3.366534703504043	0.03559872507084853	0.0	4.824	8.226133428574892	11.7559875	3.1008430250932304	0.03299455840418187	0.0	5.513142857142857	8.64698044064027	12.123944505494507	7.875	0.08125	0.0	0.804	8.76025	15.28605	6.5625	0.06770833333333333	0.0	0.9648	7.595008333333333	13.092134999999999
705	1	1171	546	6	0.0	23.42	23.42	53.866	0.853125	0.009375	3.216	0.3903333333333334	4.468833333333333	2.0209	0.7755681818181818	0.008522727272727272	0.0	0.4684	1.252490909090909	1.9734436363636363	0.7962222035040432	0.00955705840418187	0.0	0.5855	1.391279261908225	1.99635	0.7282468712470767	0.008956096865720332	0.0	0.6691428571428572	1.4063458252556542	1.9972021978021979	1.70625	0.01875	0.0	0.09758333333333333	1.8225833333333334	3.2221	1.421875	0.015625	0.0	0.1171	5.8671	10.49052
706	2	961	22	1	0.0	19.22	19.22	44.205999999999996	0.034375	0.0015625	0.0	0.32033333333333336	0.35627083333333337	0.44908750000000003	0.03125	0.0014204545454545455	0.0	0.3844	0.41707045454545455	0.5200868181818182	0.11393053683737646	0.0030466417375152044	0.0	0.4805	0.5974771785748917	0.63050625	0.09843917893938439	0.002946481481104948	0.0	0.5491428571428572	0.6505285175633465	0.7087310439560439	0.06875	0.003125	0.0	0.08008333333333334	0.15195833333333336	0.22547500000000004	0.057291666666666664	0.0026041666666666665	0.0	0.0961	0.15599583333333333	0.2231325
707	0	442	655	652	0.0	8.84	8.84	20.331999999999997	1.0234375	1.01875	0.0	0.14733333333333334	2.1895208333333334	3.8527375	0.9303977272727273	0.9261363636363636	0.0	0.1768	2.033334090909091	3.5539213636363636	0.9381492868373765	0.8507028917375152	0.0	0.221	2.0098521785748917	3.3284812500000003	0.8592564866316921	0.785398404558028	0.0	0.25257142857142856	1.897226319761149	3.1307299450549455	2.046875	2.0375	0.0	0.036833333333333336	4.121208333333333	7.396075	1.7057291666666667	1.6979166666666667	0.0	0.0442	3.4478458333333335	6.1796025000000006
708	0	5789	1840	256	0.0	115.78	115.78	266.294	2.875	0.4	0.0	1.9296666666666666	5.204666666666666	8.2106	2.6136363636363638	0.36363636363636365	0.0	2.3156	5.292872727272727	8.13781090909091	2.4811180368373766	0.3350778917375152	0.0	2.8945	5.710695928574892	8.3859	2.2835353327855383	0.30943686609648957	0.25257142857142856	3.308	6.153543627453456	8.504215384615385	5.75	0.8	0.0	0.48241666666666666	7.032416666666666	12.3689	4.791666666666667	0.6666666666666666	0.0	0.5789	6.037233333333334	10.519680000000001
709	0	12477	5740	514	0.0	249.54	249.54	573.9419999999999	8.96875	0.803125	1.9296666666666666	4.159	15.860541666666666	22.580175	8.153409090909092	0.7301136363636364	0.0	4.9908	13.874322727272729	21.97930090909091	7.559243036837376	0.6710153917375152	0.0	6.2385	14.468758428574892	22.1440125	6.971035332785538	0.6195330199426434	0.0	7.129714285714286	14.720282638442468	22.085945604395604	17.9375	1.60625	0.0	1.03975	20.5835	36.42645	14.947916666666666	1.3385416666666667	0.0	1.2477	17.53415833333333	30.812865
710	3	432	307	71	0.0	8.64	8.64	19.872	0.4796875	0.1109375	0.0	0.144	0.734625	1.235925	0.5387070344175151	0.1025968311314546	4.9908	0.17279999999999962	5.80490386554897	1.1738372727272723	0.4850242868373764	0.09419247507084855	0.0	0.216	0.795216761908225	1.1451375000000001	0.44098725586246135	0.08708109686572034	0.0	0.24685714285714286	0.7749254955853245	1.1140170329670331	0.959375	0.221875	0.0	0.036	1.21725	2.16945	0.7994791666666666	0.18489583333333334	0.0	0.0432	1.027575	1.8237150000000002
711	3	225	290	13	0.0	4.5	4.5	10.35	0.453125	0.0203125	0.0	0.075	0.5484375	0.9421875	0.4119318181818182	0.018465909090909092	4.9908	0.08999999999999986	5.5111977272727275	0.882715909090909	0.4628888701707098	0.018671641737515204	0.0	0.1125	0.5940605119082251	0.84515625	0.420554563554769	0.017369558404181872	0.0	0.12857142857142856	0.5664955505303795	0.8098145604395603	0.90625	0.040625	0.0	0.01875	0.9656250000000001	1.726875	0.7552083333333334	0.033854166666666664	0.0	0.0225	0.8115625	1.4473125
712	0	3320	1849	1629	0.0	66.4	66.4	152.72	2.8890625	2.5453125	0.0	1.1066666666666667	6.541041666666667	11.109875	2.6264204545454546	2.3139204545454546	0.0	1.328	6.2683409090909095	10.486213636363637	2.4928367868373766	2.122838308404182	0.0	1.66	6.275675095241558	10.1435625	2.294352640477846	1.9596772507118743	0.0	1.8971428571428572	6.151172748332577	9.801090659340659	5.778125	5.090625	0.0	0.27666666666666667	11.145416666666668	19.895750000000003	4.815104166666667	4.2421875	0.0	0.332	9.389291666666669	16.701525
713	0	4024	3344	37	0.0	80.48	80.48	185.10399999999998	5.225	0.0578125	0.0	1.3413333333333333	6.6241458333333325	11.1186625	4.75	0.052556818181818184	0.0	1.6096	6.412156818181819	10.576122272727272	4.43945137017071	0.049921641737515204	0.0	2.012	6.501373011908225	10.33861875	4.091227640477846	0.046215712250335717	0.0	2.2994285714285714	6.436871924156753	10.073977747252748	10.45	0.115625	0.0	0.3353333333333333	10.900958333333332	19.420524999999998	8.708333333333334	0.09635416666666667	0.0	0.4024	9.2070875	16.3313175
714	0	5607	2943	2264	0.0	112.14	112.14	257.92199999999997	4.5984375	3.5375	0.0	1.869	10.0049375	16.887487500000002	4.1803977272727275	3.215909090909091	0.0	2.2428	9.63910681818182	16.004712272727275	3.917315953504043	2.9496612250708485	0.0	2.8035	9.670477178574892	15.56810625	3.609256486631692	2.7228984045580282	2.2994285714285714	3.204	11.835583462618292	15.10994423076923	9.196875	7.075	0.0	0.46725	16.739125	29.850075000000004	7.6640625	5.895833333333333	0.0	0.5607	14.120595833333333	25.0806525
715	0	3829	4764	696	0.0	76.58	76.58	176.134	7.44375	1.0875	0.0	1.2763333333333333	9.807583333333334	16.88785	6.767045454545454	0.9886363636363636	0.0	1.5316	9.287281818181818	15.798147272727272	6.288409703504043	0.9079945584041819	2.8035	1.9144999999999999	11.914404261908224	15.094275	5.797958409708615	0.8382830199426434	2.2994285714285714	2.188	11.12367000107983	14.4381	14.8875	2.175	0.0	0.31908333333333333	17.38158333333333	31.0954	12.40625	1.8125	0.0	0.3829	14.60165	26.05323
716	2	286	98	6	0.0	5.72	5.72	13.155999999999999	0.153125	0.009375	0.0	0.09533333333333334	0.25783333333333336	0.40690000000000004	0.13920454545454544	0.008522727272727272	0.0	0.1144	0.2621272727272727	0.40318909090909083	0.2128888701707098	0.00955705840418187	0.0	0.143	0.36544592857489167	0.41535	0.18978533278553822	0.008956096865720332	0.0	0.16342857142857142	0.36217000107983	0.4211142857142857	0.30625	0.01875	0.0	0.023833333333333335	0.34883333333333333	0.6136	0.2552083333333333	0.015625	0.0	0.0286	0.29943333333333333	0.52182
717	2	87	15	1	0.0	1.74	1.74	4.002	0.0234375	0.0015625	0.0	0.029	0.054000000000000006	0.07980000000000001	0.02130681818181818	0.0014204545454545455	0.0	0.0348	0.05752727272727272	0.0826690909090909	0.10481595350404313	0.0030466417375152044	0.0	0.0435	0.15136259524155832	0.0897	0.09002571740092286	0.002946481481104948	0.0	0.04971428571428571	0.1426864845963135	0.09427252747252746	0.046875	0.003125	0.0	0.00725	0.05725	0.09870000000000001	0.0390625	0.0026041666666666665	0.0	0.0087	0.050366666666666664	0.08544
718	0	1933	5	331	0.0	38.66	38.66	88.91799999999999	0.0078125	0.5171875	0.0	0.6443333333333333	1.1693333333333333	1.7182	0.007102272727272727	0.47017045454545453	0.0	0.7732	1.2504727272727272	1.7869309090909091	0.0917951201707098	0.4327341417375152	0.0	0.9665	1.491029261908225	1.9472999999999998	0.07800648663169209	0.3995810968657203	0.0	1.1045714285714285	1.582159012068841	2.052408791208791	0.015625	1.034375	0.0	0.16108333333333333	1.2110833333333333	2.0833	0.013020833333333334	0.8619791666666666	0.0087	0.19330000000000003	1.077	1.80696
719	0	3362	109	649	0.0	67.24	67.24	154.652	0.1703125	1.0140625	0.0	1.1206666666666667	2.305041666666667	3.476675	0.15482954545454544	0.921875	0.0	1.3448	2.421504545454545	3.5518281818181814	0.22721178683737647	0.8467966417375152	0.0	1.681	2.7550084285748917	3.7937625	0.20300648663169207	0.7817926353272587	0.0	1.921142857142857	2.905941979101808	3.945275274725274	0.340625	2.028125	0.0	0.2801666666666667	2.648916666666667	4.599950000000001	0.2838541666666667	1.6901041666666667	0.0	0.3362	2.3101583333333333	3.9565650000000003
720	3	378	18	2608	0.0	7.56	7.56	17.387999999999998	0.028125	4.075	1.1206666666666667	0.1259999999999999	5.3497916666666665	7.536825000000001	0.02556818181818182	3.7045454545454546	0.0	0.1512	15.071654545454544	27.03825818181818	0.10872220350404313	3.3975778917375155	0.0	0.189	3.6953000952415587	6.3814875	0.09363148663169207	3.1363599430195666	0.0	0.216	3.445991429651259	5.94045	0.05625	8.15	0.0	0.0315	8.23775	14.809050000000003	0.046875	6.791666666666667	0.0	0.0378	6.876341666666667	12.354735000000002
721	0	7109	1324	805	0.0	142.18	142.18	327.014	2.06875	1.2578125	0.0	2.369666666666667	5.696229166666667	8.8314125	1.8806818181818181	1.1434659090909092	0.0	2.8436	5.867747727272727	8.85578590909091	1.8092430368373764	1.0499216417375152	0.0	3.5545	6.413664678574891	9.255243749999998	1.6633430250932304	0.9692926353272587	0.0	4.062285714285714	6.694921374706204	9.480752472527472	4.1375	2.515625	0.0	0.5924166666666667	7.245541666666667	12.686525000000001	3.4479166666666665	2.0963541666666665	0.0	0.7109	6.255170833333333	10.8327675
722	3	248	105	1783	0.0	4.96	4.96	11.408	0.2899257596685083	2.787682058404182	0.0	0.08266666666666667	3.1602744847393573	5.4092	0.14914772727272727	2.5326704545454546	0.0	0.0992	2.781018181818182	4.946312727272727	0.22200345350404313	2.3233591417375155	0.0	0.124	2.6693625952415587	4.5738	0.19819879432399978	2.1447734045580282	0.0	0.1417142857142857	2.4846864845963137	4.254672527472527	0.328125	5.571875	0.0	0.020666666666666667	5.920666666666667	10.644800000000002	0.2734375	4.643229166666667	0.0	0.0248	4.941466666666667	8.879760000000001
723	0	12902	4956	931	0.0	258.04	258.04	593.492	7.74375	1.4546875	0.0	4.300666666666666	13.499104166666667	21.7179875	7.0397727272727275	1.3224431818181819	0.0	5.1608	13.52301590909091	21.244948636363638	6.538409703504043	1.2139841417375152	0.0	6.451	14.203393845241557	21.53885625	6.028727640477846	1.1207349430195666	0.0	7.372571428571429	14.52203401206884	21.58338379120879	15.4875	2.909375	0.0	1.0751666666666666	19.47204166666667	34.404575	12.90625	2.4244791666666665	0.0	1.2902	16.620929166666667	29.1435525
724	1	671	3058	75	0.0	13.42	13.42	30.865999999999996	4.778125	0.1171875	0.0	0.22366666666666668	5.118979166666667	9.0799625	4.44637748896297	0.10827864931327279	5.1608	0.26839999999999975	9.983856138276241	8.332591363636363	4.067055536837376	0.09940080840418188	0.0	0.3355	16.74023759524156	29.774475000000006	3.747477640477846	0.09188878917341264	0.0	0.38342857142857145	4.22279500107983	7.238239285714286	9.55625	0.234375	0.0	0.05591666666666667	9.846541666666667	17.690225	7.963541666666667	0.1953125	0.0	0.0671	8.225954166666668	14.766457500000003
725	0	7468	4093	287	0.0	149.36	149.36	343.528	6.3953125	0.4484375	0.0	2.489333333333333	9.333083333333333	15.30595	5.813920454545454	0.40767045454545453	5.1608	2.9871999999999996	14.369590909090908	14.783503636363633	5.414711786837376	0.37544247507084855	0.0	3.734	9.524154261908226	14.746424999999999	4.991468025093231	0.34669648148110493	0.38342857142857145	4.267428571428572	9.989021649431479	14.596875824175825	12.790625	0.896875	0.0	0.6223333333333333	14.309833333333334	25.3843	10.658854166666666	0.7473958333333334	0.0	0.7468	46.3718	83.02116
726	0	4985	146	57	0.0	99.7	99.7	229.31	0.228125	0.0890625	0.0	1.6616666666666666	1.9788541666666666	2.5649374999999996	0.20738636363636365	0.08096590909090909	5.1608	1.9939999999999998	7.443152272727272	2.9118340909090907	0.2753888701707098	0.07596330840418188	3.734	2.4924999999999997	6.577852178574892	3.4667812499999995	0.24747764047784593	0.07025417378879727	0.38342857142857145	2.8485714285714288	3.5497318142666434	3.857468406593407	0.45625	0.178125	0.0	0.41541666666666666	1.0497916666666667	1.640375	0.3802083333333333	0.1484375	0.0	0.4985	1.0271458333333332	1.5497625
727	0	130	2254	123	0.0	2.6	2.6	5.9799999999999995	3.521875	0.1921875	0.0	0.043333333333333335	3.7573958333333337	6.7373125	3.2017045454545454	0.1747159090909091	0.0	0.052	3.4284204545454546	6.139956818181819	3.0201805368373766	0.16190080840418186	0.0	0.065	3.2470813452415586	5.6490937500000005	2.781131486631692	0.14958109686572033	0.0	0.07428571428571429	3.0049982977831267	5.231690934065933	7.04375	0.384375	0.0	0.010833333333333334	7.438958333333334	13.383625	5.869791666666667	0.3203125	0.0	0.013	6.203104166666667	11.1577875
728	3	128	100	185	0.0	2.56	2.56	5.888	0.15625	0.2890625	0.0	0.042666666666666665	0.4879791666666667	0.8527625000000001	0.14204545454545456	0.2627840909090909	0.0	0.0512	0.45602954545454544	0.7901331818181818	0.21549303683737647	0.24262997507084852	0.0	0.064	0.522123011908225	0.74476875	0.1921891789393844	0.22410032763495108	0.0	0.07314285714285715	0.4894323637171927	0.704357967032967	0.3125	0.578125	0.0	0.010666666666666666	0.9012916666666667	1.615925	0.2604166666666667	0.4817708333333333	0.0	0.0128	0.7549875	1.3512975
729	0	5904	1661	92	0.0	118.08	118.08	271.584	2.5953125	0.14375	0.0	1.968	4.707062499999999	7.291912499999999	2.359375	0.13068181818181818	0.0	2.3616	4.8516568181818185	7.316022272727273	2.2480451201707097	0.12153622507084855	0.0	2.952	5.321581345241558	7.65099375	2.0683911020163075	0.11232148148110495	0.0	3.3737142857142857	5.554426869211698	7.84100521978022	5.190625	0.2875	0.0	0.492	5.9701249999999995	10.451025	4.325520833333333	0.23958333333333334	0.0	0.5904	5.155504166666666	8.9256675
730	0	16261	764	425	0.0	325.22	325.22	748.006	1.19375	0.6640625	1.968	5.420333333333334	9.246145833333333	9.8484625	1.0852272727272727	0.6036931818181818	0.0	6.5044	8.193320454545455	10.845336818181817	1.0800763701707097	0.5551299750708485	0.0	8.1305	9.765706345241558	12.54331875	0.9902661020163074	0.5125618660964896	0.0	9.292	10.794827968112797	13.72275576923077	2.3875	1.328125	0.0	1.3550833333333334	5.070708333333334	8.314225	1.9895833333333333	1.1067708333333333	0.0	1.6261	4.722454166666667	7.5247575
731	2	75	7	5	0.0	1.5	1.5	3.4499999999999997	0.0109375	0.0078125	0.0	0.025	0.04375	0.06375	0.009943181818181818	0.007102272727272727	0.0	0.03	0.04704545454545454	0.06668181818181818	0.09439928683737646	0.008254975070848538	0.0	0.0375	0.140154261908225	0.073125	0.08041033278553823	0.007754173788797256	0.0	0.04285714285714286	0.13102164943147837	0.07739010989010989	0.021875	0.015625	0.0	0.00625	0.04375	0.07500000000000001	0.018229166666666668	0.023964112661319273	1.6261	0.007500000000000062	1.6757932793279862	0.06525000000000007
732	0	3064	1849	339	0.0	61.28	61.28	140.944	2.8890625	0.5296875	0.0	1.0213333333333334	4.440083333333334	7.3793500000000005	2.6264204545454546	0.4815340909090909	0.0	1.2256	4.333554545454545	7.065038181818182	2.4928367868373766	0.44315080840418186	0.0	1.532	4.467987595241558	6.966525000000001	2.294352640477846	0.40919648148110493	0.0	1.750857142857143	4.454406264816093	6.8346824175824175	5.778125	1.059375	0.0	0.25533333333333336	7.092833333333334	12.613900000000001	4.815104166666667	0.8828125	1.6261	0.3064	7.630416666666667	10.623930000000001
733	3	1	637	5339	0.0	0.02	0.02	0.046	0.9953125	8.3421875	0.0	3.333333333333333E-4	37.35033333333333	67.2304	0.9048295454545454	7.583806818181818	0.0	4.0E-4	8.489036363636364	15.280025454545454	0.9147117868373765	6.953567475070849	0.0	5.0E-4	7.868779261908225	14.00685	0.8376218712470767	6.4188118660964895	0.0	5.714285714285715E-4	7.257005165914995	12.929531868131868	1.990625	16.684375	0.0	8.333333333333333E-5	18.675083333333333	33.615100000000005	1.6588541666666667	13.903645833333334	0.0	1.0E-4	15.5626	28.01262
734	0	7221	164	286	0.0	144.42	144.42	332.16599999999994	0.25625	0.446875	0.0	2.407	3.110125	4.154025	0.23295454545454544	0.40625	0.0	2.8884	3.5276045454545453	4.6166481818181815	0.2988263701707098	0.3741403917375152	0.0	3.6105	4.283466761908225	5.3872875	0.2691122558624613	0.34549455840418186	0.0	4.126285714285714	4.740892528552358	5.9251005494505495	0.5125	0.89375	0.0	0.60175	2.008	3.25335	0.4270833333333333	0.7447916666666666	0.0	0.7221	1.893975	2.975895
735	3	438	23	1401	0.0	8.76	8.76	20.148	0.0359375	2.1890625	0.0	0.146	2.371	4.1802	0.032670454545454544	1.9900568181818181	0.0	0.1752	2.1979272727272723	3.8511490909090904	0.1152326201707098	1.825963308404182	0.0	0.219	2.1601959285748915	3.6003000000000003	0.09964110201630746	1.6856387891734128	0.0	0.2502857142857143	2.0355656054754343	3.381112087912088	0.071875	4.378125	0.0	0.0365	4.4865	8.053799999999999	0.059895833333333336	3.6484375	0.0	0.0438	3.7521333333333335	6.72756
736	3	151	132	435	0.0	3.02	3.02	6.946	0.20625	0.6796875	0.0	0.050333333333333334	0.9362708333333334	1.6550875	0.1875	0.6178977272727273	0.0	0.0604	0.8657977272727273	1.5221959090909092	0.25715970350404316	0.5681508084041819	0.0	0.0755	0.900810511908225	1.41950625	0.23065071740092286	0.5245810968657203	0.0	0.08628571428571429	0.8415175285523575	1.3302255494505495	0.4125	1.359375	0.0	0.012583333333333334	1.7844583333333335	3.204475	0.34375	1.1328125	0.0	0.0151	1.4916625	2.6759325
737	3	886	43	1101	0.0	17.72	17.72	40.75599999999999	0.0671875	1.7203125	0.0	0.29533333333333334	2.0828333333333333	3.5719	0.061079545454545456	1.5639204545454546	0.0	0.3544	1.9794	3.35028	0.14127428683737647	1.435338308404182	0.0	0.443	2.0196125952415582	3.21285	0.123679563554769	1.3250618660964897	0.0	0.5062857142857143	1.9550271439369729	3.0825428571428573	0.134375	3.440625	0.0	0.07383333333333333	3.648833333333333	6.523599999999999	0.11197916666666667	2.8671875	0.0	0.0886	3.0677666666666665	5.46882
738	1	630	2853	36	0.0	12.6	12.6	28.979999999999997	4.4578125	0.05625	0.0	0.21	4.7240625000000005	8.377312500000002	4.155184307144788	0.05288092204054551	0.0	0.252	4.460065229185333	7.689047727272728	3.800128453504043	0.04861955840418187	0.0	0.315	4.1637480119082255	7.1490937500000005	3.501083409708615	0.04501378917341264	0.0	0.36	3.9060971988820277	6.682240384615385	8.915625	0.1125	0.0	0.0525	9.080625000000001	16.313625000000002	7.4296875	0.09375	0.0	0.063	7.5864375	13.6177875
739	3	363	736	1746	0.0	7.26	7.26	16.697999999999997	1.15	2.728125	0.0	0.121	3.999125	7.125825	1.148082034417515	2.481858194767818	0.0	0.1452	3.7751402291853333	6.520262727272727	1.0436180368373764	2.275182058404182	0.0	0.1815	3.500300095241558	6.0349875	0.9566122558624612	2.1003022507118745	0.36	0.2074285714285714	3.624343078002907	5.618625824175825	2.3	5.45625	0.0	0.03025	7.786499999999999	13.99755	1.9166666666666667	4.546875	0.0	0.0363	6.499841666666667	11.677935
740	0	1867	1502	58	0.0	37.34	37.34	85.882	2.346875	0.090625	0.0	0.6223333333333333	3.059833333333333	5.1343	2.2361502162356968	0.08413092204054551	0.0	0.7468	3.0670811382762424	4.884796363636363	2.0410138701707097	0.0772653917375152	0.0	0.9335	3.051779261908225	4.77645	1.877285332785538	0.07145609686572034	0.36	1.0668571428571432	3.3755985725084017	4.655228571428571	4.69375	0.18125	0.0	0.15558333333333332	5.030583333333333	8.9617	3.9114583333333335	0.15104166666666666	0.0	0.1867	4.2492	7.53654
